payment_id,payment_code,order_id,payment_date,payment_method,payment_status,transaction_amount,transaction_reference
30184,PAY030184,30184,2023-02-18,UPI,Completed,82521.44,TXN130184
30185,PAY030185,30185,2024-04-09,Debit Card,Refunded,10833.82,TXN130185
30186,PAY030186,30186,2023-07-07,Credit Card,Pending,39718.45,TXN130186
30187,PAY030187,30187,2024-12-18,UPI,Pending,5296.9,TXN130187
30188,PAY030188,30188,2023-04-16,UPI,Pending,65104.22,TXN130188
30189,PAY030189,30189,2023-05-07,Net Banking,Pending,17432.78,TXN130189
30190,PAY030190,30190,2025-03-27,Debit Card,Pending,14211.72,TXN130190
30191,PAY030191,30191,2024-05-28,UPI,Pending,76619.03,TXN130191
30192,PAY030192,30192,2023-08-20,Net Banking,Refunded,7720.1,TXN130192
30193,PAY030193,30193,2023-02-26,Net Banking,Completed,33002.98,TXN130193
30194,PAY030194,30194,2023-10-02,Net Banking,Pending,73094.44,TXN130194
30195,PAY030195,30195,2023-10-01,Cash,Refunded,61080.93,TXN130195
30196,PAY030196,30196,2023-11-11,Net Banking,Completed,83509.11,TXN130196
30197,PAY030197,30197,2024-04-16,Net Banking,Refunded,34334.29,TXN130197
30198,PAY030198,30198,2024-01-09,Net Banking,Pending,17383.11,TXN130198
30199,PAY030199,30199,2023-04-12,Cash,Refunded,11537.73,TXN130199
30200,PAY030200,30200,2023-04-12,Credit Card,Pending,72260.34,TXN130200
30201,PAY030201,30201,2023-07-07,Credit Card,Completed,38588.22,TXN130201
30202,PAY030202,30202,2023-10-30,UPI,Pending,918.08,TXN130202
30203,PAY030203,30203,2023-02-19,UPI,Refunded,19087.33,TXN130203
30204,PAY030204,30204,2024-10-24,Debit Card,Completed,74606.66,TXN130204
30205,PAY030205,30205,2024-02-02,Net Banking,Completed,88801.99,TXN130205
30206,PAY030206,30206,2024-02-13,Credit Card,Completed,17878.42,TXN130206
30207,PAY030207,30207,2024-07-25,Net Banking,Refunded,54255.42,TXN130207
30208,PAY030208,30208,2023-05-21,Debit Card,Pending,46863.65,TXN130208
30209,PAY030209,30209,2023-12-11,Debit Card,Pending,80098.93,TXN130209
30210,PAY030210,30210,2023-10-30,Cash,Refunded,41023.48,TXN130210
30211,PAY030211,30211,2025-05-22,UPI,Refunded,60298.97,TXN130211
30212,PAY030212,30212,2025-03-15,Debit Card,Completed,13606.06,TXN130212
30213,PAY030213,30213,2025-05-15,Debit Card,Pending,82213.16,TXN130213
30214,PAY030214,30214,2023-09-02,Credit Card,Refunded,76072.69,TXN130214
30215,PAY030215,30215,2025-06-05,Debit Card,Refunded,47098.34,TXN130215
30216,PAY030216,30216,2025-05-30,Net Banking,Pending,68836.77,TXN130216
30217,PAY030217,30217,2024-09-19,Cash,Pending,18715.46,TXN130217
30218,PAY030218,30218,2024-05-31,UPI,Pending,70133.02,TXN130218
30219,PAY030219,30219,2023-07-25,Net Banking,Completed,3834.42,TXN130219
30220,PAY030220,30220,2023-02-24,Cash,Pending,82789.3,TXN130220
30221,PAY030221,30221,2024-01-16,UPI,Refunded,14680.7,TXN130221
30222,PAY030222,30222,2024-08-19,Cash,Refunded,17285.73,TXN130222
30223,PAY030223,30223,2024-01-17,UPI,Refunded,2431.12,TXN130223
30224,PAY030224,30224,2025-01-11,UPI,Pending,24107.95,TXN130224
30225,PAY030225,30225,2024-06-26,Net Banking,Pending,29368.48,TXN130225
30226,PAY030226,30226,2024-05-08,Credit Card,Refunded,73419.74,TXN130226
30227,PAY030227,30227,2024-03-08,Credit Card,Pending,11935.44,TXN130227
30228,PAY030228,30228,2023-06-14,Cash,Refunded,21722.02,TXN130228
30229,PAY030229,30229,2023-03-22,Credit Card,Pending,66959.41,TXN130229
30230,PAY030230,30230,2023-10-08,UPI,Completed,29709.84,TXN130230
30231,PAY030231,30231,2025-06-26,Net Banking,Pending,74503.39,TXN130231
30232,PAY030232,30232,2023-05-08,Debit Card,Pending,42365.49,TXN130232
30233,PAY030233,30233,2024-06-11,Debit Card,Refunded,28828.67,TXN130233
30234,PAY030234,30234,2025-03-21,Net Banking,Pending,40737.41,TXN130234
30235,PAY030235,30235,2023-11-11,Net Banking,Pending,54555.75,TXN130235
30236,PAY030236,30236,2024-03-20,Credit Card,Refunded,51544.1,TXN130236
30237,PAY030237,30237,2025-01-12,UPI,Completed,3405.48,TXN130237
30238,PAY030238,30238,2025-03-01,Credit Card,Pending,34423.83,TXN130238
30239,PAY030239,30239,2023-06-21,Cash,Completed,29487.02,TXN130239
30240,PAY030240,30240,2024-11-01,Debit Card,Completed,66743.38,TXN130240
30241,PAY030241,30241,2025-06-24,Debit Card,Completed,22791.28,TXN130241
30242,PAY030242,30242,2023-02-22,Credit Card,Refunded,66683.79,TXN130242
30243,PAY030243,30243,2024-05-04,Credit Card,Pending,9687.81,TXN130243
30244,PAY030244,30244,2023-04-09,Cash,Pending,80899.45,TXN130244
30245,PAY030245,30245,2025-04-12,Net Banking,Refunded,8787.33,TXN130245
30246,PAY030246,30246,2025-03-05,Cash,Completed,81283.43,TXN130246
30247,PAY030247,30247,2024-03-04,UPI,Pending,1515.17,TXN130247
30248,PAY030248,30248,2024-06-22,Credit Card,Refunded,35485.86,TXN130248
30249,PAY030249,30249,2024-03-07,Net Banking,Completed,39260.05,TXN130249
30250,PAY030250,30250,2023-03-27,UPI,Refunded,62146.78,TXN130250
30251,PAY030251,30251,2025-06-27,Cash,Refunded,14966.21,TXN130251
30252,PAY030252,30252,2024-03-07,Cash,Pending,60981.59,TXN130252
30253,PAY030253,30253,2024-07-10,UPI,Refunded,41175.7,TXN130253
30254,PAY030254,30254,2023-05-09,UPI,Completed,5000.72,TXN130254
30255,PAY030255,30255,2023-06-16,Debit Card,Refunded,81801.35,TXN130255
30256,PAY030256,30256,2023-12-03,Debit Card,Refunded,80255.3,TXN130256
30257,PAY030257,30257,2025-01-14,Debit Card,Completed,67969.94,TXN130257
30258,PAY030258,30258,2023-10-13,Cash,Completed,56671.72,TXN130258
30259,PAY030259,30259,2023-04-23,Debit Card,Pending,33143.4,TXN130259
30260,PAY030260,30260,2024-06-20,UPI,Pending,16654.45,TXN130260
30261,PAY030261,30261,2024-04-11,Net Banking,Completed,77457.08,TXN130261
30262,PAY030262,30262,2025-05-05,UPI,Refunded,63148.54,TXN130262
30263,PAY030263,30263,2023-02-03,Credit Card,Completed,21371.9,TXN130263
30264,PAY030264,30264,2025-01-12,Cash,Completed,86780.49,TXN130264
30265,PAY030265,30265,2025-03-10,Net Banking,Refunded,18157.12,TXN130265
30266,PAY030266,30266,2023-10-21,UPI,Completed,78471.25,TXN130266
30267,PAY030267,30267,2023-09-12,Credit Card,Completed,40002.47,TXN130267
30268,PAY030268,30268,2024-02-10,UPI,Completed,44928.48,TXN130268
30269,PAY030269,30269,2024-04-28,UPI,Pending,65941.39,TXN130269
30270,PAY030270,30270,2024-05-28,Net Banking,Refunded,66511.47,TXN130270
30271,PAY030271,30271,2025-05-26,Credit Card,Pending,42731.21,TXN130271
30272,PAY030272,30272,2025-04-27,Debit Card,Completed,1511.32,TXN130272
30273,PAY030273,30273,2025-01-01,Net Banking,Pending,73370.65,TXN130273
30274,PAY030274,30274,2024-01-03,UPI,Pending,20129.45,TXN130274
30275,PAY030275,30275,2024-07-28,Cash,Refunded,55063.4,TXN130275
30276,PAY030276,30276,2023-04-06,Debit Card,Refunded,77942.07,TXN130276
30277,PAY030277,30277,2024-03-31,Cash,Pending,15761.64,TXN130277
30278,PAY030278,30278,2023-12-22,UPI,Pending,8802.99,TXN130278
30279,PAY030279,30279,2023-07-25,Net Banking,Pending,80995.21,TXN130279
30280,PAY030280,30280,2023-03-19,Cash,Refunded,27063.17,TXN130280
30281,PAY030281,30281,2025-05-27,UPI,Pending,21568.56,TXN130281
30282,PAY030282,30282,2025-03-13,Cash,Pending,16908.86,TXN130282
30283,PAY030283,30283,2023-02-19,Credit Card,Completed,29668.32,TXN130283
30284,PAY030284,30284,2023-05-14,Net Banking,Refunded,9917.76,TXN130284
30285,PAY030285,30285,2025-06-05,Debit Card,Completed,29886.98,TXN130285
30286,PAY030286,30286,2025-02-17,UPI,Refunded,8498.34,TXN130286
30287,PAY030287,30287,2023-12-15,Credit Card,Completed,52918.62,TXN130287
30288,PAY030288,30288,2024-08-01,Net Banking,Pending,88828.37,TXN130288
30289,PAY030289,30289,2024-05-08,Net Banking,Completed,15873.67,TXN130289
30290,PAY030290,30290,2023-12-11,Debit Card,Completed,29563.33,TXN130290
30291,PAY030291,30291,2024-05-31,UPI,Pending,65731.23,TXN130291
30292,PAY030292,30292,2023-05-27,Credit Card,Refunded,14765.22,TXN130292
30293,PAY030293,30293,2024-11-07,Debit Card,Completed,51303.99,TXN130293
30294,PAY030294,30294,2024-10-21,UPI,Completed,31717.96,TXN130294
30295,PAY030295,30295,2023-04-21,Debit Card,Pending,71611.49,TXN130295
30296,PAY030296,30296,2024-06-04,Debit Card,Refunded,81089.43,TXN130296
30297,PAY030297,30297,2024-03-16,Credit Card,Completed,19830.16,TXN130297
30298,PAY030298,30298,2023-03-31,Net Banking,Refunded,19282.18,TXN130298
30299,PAY030299,30299,2023-11-16,Credit Card,Completed,14273.15,TXN130299
30300,PAY030300,30300,2023-05-21,Net Banking,Refunded,24287.04,TXN130300
30301,PAY030301,30301,2024-03-19,Credit Card,Completed,36892.53,TXN130301
30302,PAY030302,30302,2023-08-25,Net Banking,Refunded,56618.24,TXN130302
30303,PAY030303,30303,2025-06-17,Credit Card,Refunded,82481.21,TXN130303
30304,PAY030304,30304,2025-06-07,UPI,Refunded,74714.65,TXN130304
30305,PAY030305,30305,2024-08-10,UPI,Completed,51884.68,TXN130305
30306,PAY030306,30306,2024-04-16,Cash,Completed,59047.77,TXN130306
30307,PAY030307,30307,2024-11-10,UPI,Completed,60226.32,TXN130307
30308,PAY030308,30308,2023-03-23,Cash,Completed,10844.79,TXN130308
30309,PAY030309,30309,2025-06-16,Credit Card,Pending,62592.97,TXN130309
30310,PAY030310,30310,2025-01-07,Debit Card,Pending,82143.86,TXN130310
30311,PAY030311,30311,2024-11-07,UPI,Completed,12381.61,TXN130311
30312,PAY030312,30312,2023-11-21,Debit Card,Refunded,12938.77,TXN130312
30313,PAY030313,30313,2023-08-01,Net Banking,Completed,21667.88,TXN130313
30314,PAY030314,30314,2023-01-03,Credit Card,Pending,16105.97,TXN130314
30315,PAY030315,30315,2023-10-11,Cash,Pending,21022.17,TXN130315
30316,PAY030316,30316,2023-02-13,Debit Card,Pending,18032.52,TXN130316
30317,PAY030317,30317,2025-04-07,UPI,Pending,62996.08,TXN130317
30318,PAY030318,30318,2024-10-30,Cash,Completed,3573.48,TXN130318
30319,PAY030319,30319,2023-01-25,Debit Card,Pending,71991.65,TXN130319
30320,PAY030320,30320,2024-07-09,Credit Card,Pending,49755.67,TXN130320
30321,PAY030321,30321,2024-09-14,Credit Card,Refunded,56487.87,TXN130321
30322,PAY030322,30322,2023-06-05,Cash,Completed,2171.58,TXN130322
30323,PAY030323,30323,2025-04-24,Cash,Refunded,6679.13,TXN130323
30324,PAY030324,30324,2024-07-11,Net Banking,Pending,33473.6,TXN130324
30325,PAY030325,30325,2023-06-03,UPI,Refunded,91566.9,TXN130325
30326,PAY030326,30326,2024-10-25,Debit Card,Completed,8438.98,TXN130326
30327,PAY030327,30327,2023-08-08,UPI,Pending,77184.58,TXN130327
30328,PAY030328,30328,2023-04-25,Debit Card,Completed,62100.37,TXN130328
30329,PAY030329,30329,2023-04-11,Credit Card,Completed,56186.99,TXN130329
30330,PAY030330,30330,2024-03-01,Credit Card,Refunded,32584.19,TXN130330
30331,PAY030331,30331,2023-06-17,Credit Card,Refunded,38196.47,TXN130331
30332,PAY030332,30332,2023-07-13,Debit Card,Refunded,28637.18,TXN130332
30333,PAY030333,30333,2024-07-21,Net Banking,Pending,42940.57,TXN130333
30334,PAY030334,30334,2024-07-20,Cash,Refunded,37408.23,TXN130334
30335,PAY030335,30335,2025-03-26,Cash,Pending,18685.41,TXN130335
30336,PAY030336,30336,2025-06-18,Net Banking,Refunded,32382.78,TXN130336
30337,PAY030337,30337,2024-08-18,Credit Card,Pending,63872.76,TXN130337
30338,PAY030338,30338,2024-01-01,Debit Card,Completed,37647.84,TXN130338
30339,PAY030339,30339,2023-04-04,Net Banking,Completed,36538.83,TXN130339
30340,PAY030340,30340,2023-06-15,Net Banking,Refunded,87427.45,TXN130340
30341,PAY030341,30341,2023-09-27,UPI,Refunded,50971.73,TXN130341
30342,PAY030342,30342,2024-03-21,Net Banking,Completed,61974.67,TXN130342
30343,PAY030343,30343,2024-05-29,Credit Card,Pending,42233.46,TXN130343
30344,PAY030344,30344,2024-06-14,Credit Card,Refunded,6568.67,TXN130344
30345,PAY030345,30345,2024-10-02,Debit Card,Pending,42949.96,TXN130345
30346,PAY030346,30346,2024-01-09,Net Banking,Refunded,60617.95,TXN130346
30347,PAY030347,30347,2024-04-20,Cash,Completed,15135.19,TXN130347
30348,PAY030348,30348,2024-12-24,Debit Card,Pending,55252.58,TXN130348
30349,PAY030349,30349,2024-01-11,Debit Card,Completed,38833.38,TXN130349
30350,PAY030350,30350,2023-02-03,Cash,Completed,30304.36,TXN130350
30351,PAY030351,30351,2025-01-09,Cash,Refunded,84105.31,TXN130351
30352,PAY030352,30352,2025-04-25,Cash,Completed,35187.12,TXN130352
30353,PAY030353,30353,2025-02-13,Credit Card,Completed,71806.46,TXN130353
30354,PAY030354,30354,2024-04-04,Net Banking,Refunded,50862.59,TXN130354
30355,PAY030355,30355,2023-08-12,Net Banking,Refunded,62147.59,TXN130355
30356,PAY030356,30356,2024-03-01,Cash,Completed,75142.69,TXN130356
30357,PAY030357,30357,2024-05-31,UPI,Completed,60062.64,TXN130357
30358,PAY030358,30358,2023-08-27,Cash,Pending,17572.83,TXN130358
30359,PAY030359,30359,2023-01-13,Cash,Completed,11463.77,TXN130359
30360,PAY030360,30360,2024-10-02,Net Banking,Completed,68000.83,TXN130360
30361,PAY030361,30361,2023-08-12,UPI,Pending,38381.25,TXN130361
30362,PAY030362,30362,2024-05-12,Debit Card,Completed,39781.06,TXN130362
30363,PAY030363,30363,2025-01-17,Credit Card,Completed,46700.31,TXN130363
30364,PAY030364,30364,2023-09-09,Debit Card,Pending,35127.34,TXN130364
30365,PAY030365,30365,2023-07-09,Net Banking,Pending,68436.7,TXN130365
30366,PAY030366,30366,2024-09-15,Net Banking,Pending,21082.47,TXN130366
30367,PAY030367,30367,2024-05-25,UPI,Completed,27714.13,TXN130367
30368,PAY030368,30368,2025-04-14,UPI,Refunded,42779.34,TXN130368
30369,PAY030369,30369,2024-04-14,UPI,Pending,15391.87,TXN130369
30370,PAY030370,30370,2023-06-24,Debit Card,Completed,75071.39,TXN130370
30371,PAY030371,30371,2024-03-19,Debit Card,Completed,11076.92,TXN130371
30372,PAY030372,30372,2024-11-05,Net Banking,Pending,43036.39,TXN130372
30373,PAY030373,30373,2025-02-14,Debit Card,Completed,24944.08,TXN130373
30374,PAY030374,30374,2023-03-04,Credit Card,Pending,27961.73,TXN130374
30375,PAY030375,30375,2023-04-24,Net Banking,Completed,3384.44,TXN130375
30376,PAY030376,30376,2025-06-25,UPI,Refunded,31399.76,TXN130376
30377,PAY030377,30377,2024-02-04,Net Banking,Pending,41045.05,TXN130377
30378,PAY030378,30378,2024-04-23,Net Banking,Completed,75338.86,TXN130378
30379,PAY030379,30379,2023-12-13,Net Banking,Pending,25751.77,TXN130379
30380,PAY030380,30380,2024-11-15,UPI,Completed,12786.1,TXN130380
30381,PAY030381,30381,2025-06-25,UPI,Pending,61329.21,TXN130381
30382,PAY030382,30382,2024-02-15,Net Banking,Pending,11227.94,TXN130382
30383,PAY030383,30383,2024-09-26,Net Banking,Pending,80520.36,TXN130383
30384,PAY030384,30384,2025-01-16,Credit Card,Pending,16147.97,TXN130384
30385,PAY030385,30385,2024-01-26,Debit Card,Pending,39744.83,TXN130385
30386,PAY030386,30386,2023-08-27,Cash,Completed,39932.5,TXN130386
30387,PAY030387,30387,2023-04-16,Debit Card,Pending,47216.66,TXN130387
30388,PAY030388,30388,2023-04-13,Cash,Pending,44848.33,TXN130388
30389,PAY030389,30389,2023-03-23,Net Banking,Completed,70746.39,TXN130389
30390,PAY030390,30390,2025-01-14,Credit Card,Pending,32837.65,TXN130390
30391,PAY030391,30391,2024-04-10,Net Banking,Completed,78040.79,TXN130391
30392,PAY030392,30392,2023-11-25,Cash,Refunded,61942.7,TXN130392
30393,PAY030393,30393,2023-06-23,Cash,Completed,13187.55,TXN130393
30394,PAY030394,30394,2025-06-17,Debit Card,Refunded,73553.97,TXN130394
30395,PAY030395,30395,2025-02-09,Net Banking,Refunded,67446.53,TXN130395
30396,PAY030396,30396,2023-07-27,UPI,Pending,56885.66,TXN130396
30397,PAY030397,30397,2024-02-10,Debit Card,Refunded,31075.39,TXN130397
30398,PAY030398,30398,2024-12-09,Cash,Refunded,74996.25,TXN130398
30399,PAY030399,30399,2023-05-19,Cash,Pending,68506.53,TXN130399
30400,PAY030400,30400,2023-06-13,Credit Card,Pending,64059.98,TXN130400
30401,PAY030401,30401,2023-02-09,Credit Card,Completed,60712.35,TXN130401
30402,PAY030402,30402,2024-07-12,Debit Card,Refunded,13572.34,TXN130402
30403,PAY030403,30403,2023-05-29,Net Banking,Completed,11937.23,TXN130403
30404,PAY030404,30404,2023-07-09,Cash,Pending,48759.66,TXN130404
30405,PAY030405,30405,2024-06-13,Net Banking,Refunded,80812.05,TXN130405
30406,PAY030406,30406,2023-02-18,Net Banking,Refunded,6872.73,TXN130406
30407,PAY030407,30407,2024-11-09,UPI,Refunded,23154.67,TXN130407
30408,PAY030408,30408,2024-12-22,Debit Card,Completed,54431.55,TXN130408
30409,PAY030409,30409,2025-05-28,Debit Card,Pending,44464.26,TXN130409
30410,PAY030410,30410,2023-02-25,Credit Card,Completed,11037.57,TXN130410
30411,PAY030411,30411,2024-01-02,Cash,Refunded,15484.16,TXN130411
30412,PAY030412,30412,2024-04-02,Credit Card,Pending,55866.16,TXN130412
30413,PAY030413,30413,2024-02-23,Credit Card,Completed,73809.42,TXN130413
30414,PAY030414,30414,2023-01-25,Net Banking,Completed,83500.55,TXN130414
30415,PAY030415,30415,2025-02-05,Cash,Refunded,9852.7,TXN130415
30416,PAY030416,30416,2024-08-01,Cash,Pending,66752.32,TXN130416
30417,PAY030417,30417,2025-01-18,Cash,Completed,23276.51,TXN130417
30418,PAY030418,30418,2025-02-04,Debit Card,Pending,4077.22,TXN130418
30419,PAY030419,30419,2025-01-17,Debit Card,Refunded,81271.86,TXN130419
30420,PAY030420,30420,2023-11-22,Net Banking,Refunded,46175.28,TXN130420
30421,PAY030421,30421,2025-02-15,Cash,Completed,35305.34,TXN130421
30422,PAY030422,30422,2023-06-09,UPI,Refunded,46684.25,TXN130422
30423,PAY030423,30423,2023-01-12,Cash,Pending,63324.75,TXN130423
30424,PAY030424,30424,2024-02-04,Net Banking,Refunded,16377.9,TXN130424
30425,PAY030425,30425,2024-05-16,UPI,Pending,7396.1,TXN130425
30426,PAY030426,30426,2024-10-21,Credit Card,Refunded,47286.33,TXN130426
30427,PAY030427,30427,2023-10-27,Net Banking,Completed,29821.96,TXN130427
30428,PAY030428,30428,2025-04-05,Debit Card,Refunded,69683.27,TXN130428
30429,PAY030429,30429,2025-05-17,Credit Card,Pending,45626.21,TXN130429
30430,PAY030430,30430,2024-12-13,Cash,Pending,71598.29,TXN130430
30431,PAY030431,30431,2024-04-27,Net Banking,Pending,27179.03,TXN130431
30432,PAY030432,30432,2023-05-19,Credit Card,Pending,82887.92,TXN130432
30433,PAY030433,30433,2025-05-06,Net Banking,Completed,43007.15,TXN130433
30434,PAY030434,30434,2023-12-11,Net Banking,Completed,1194.63,TXN130434
30435,PAY030435,30435,2023-01-12,Debit Card,Pending,35543.17,TXN130435
30436,PAY030436,30436,2025-06-06,Net Banking,Pending,78989.29,TXN130436
30437,PAY030437,30437,2025-01-16,UPI,Completed,75137.41,TXN130437
30438,PAY030438,30438,2024-08-21,Debit Card,Refunded,14991.86,TXN130438
30439,PAY030439,30439,2024-01-10,Net Banking,Completed,13615.68,TXN130439
30440,PAY030440,30440,2023-02-15,Cash,Pending,40392.13,TXN130440
30441,PAY030441,30441,2024-07-11,Net Banking,Completed,49390.1,TXN130441
30442,PAY030442,30442,2024-12-18,Cash,Completed,22036.1,TXN130442
30443,PAY030443,30443,2024-09-01,Debit Card,Pending,23378.99,TXN130443
30444,PAY030444,30444,2023-01-06,UPI,Completed,9806.84,TXN130444
30445,PAY030445,30445,2023-07-24,Credit Card,Completed,557.28,TXN130445
30446,PAY030446,30446,2024-12-25,Debit Card,Refunded,17197.04,TXN130446
30447,PAY030447,30447,2023-11-09,Cash,Pending,49912.5,TXN130447
30448,PAY030448,30448,2024-01-10,Net Banking,Refunded,15470.41,TXN130448
30449,PAY030449,30449,2024-12-25,Net Banking,Completed,44219.18,TXN130449
30450,PAY030450,30450,2024-02-11,Debit Card,Pending,51692.39,TXN130450
30451,PAY030451,30451,2023-05-28,Credit Card,Pending,69709.96,TXN130451
30452,PAY030452,30452,2024-03-02,Net Banking,Refunded,26716.62,TXN130452
30453,PAY030453,30453,2024-07-08,UPI,Refunded,80037.64,TXN130453
30454,PAY030454,30454,2023-09-07,Cash,Completed,66826.0,TXN130454
30455,PAY030455,30455,2023-12-30,Cash,Pending,77417.91,TXN130455
30456,PAY030456,30456,2023-02-21,Debit Card,Refunded,43554.31,TXN130456
30457,PAY030457,30457,2024-09-01,UPI,Completed,82842.07,TXN130457
30458,PAY030458,30458,2024-04-19,Cash,Completed,44321.45,TXN130458
30459,PAY030459,30459,2023-11-07,UPI,Refunded,55317.89,TXN130459
30460,PAY030460,30460,2024-11-06,Cash,Refunded,79591.53,TXN130460
30461,PAY030461,30461,2024-03-10,Cash,Refunded,13883.8,TXN130461
30462,PAY030462,30462,2024-10-20,Debit Card,Completed,71447.25,TXN130462
30463,PAY030463,30463,2023-05-10,UPI,Completed,73930.78,TXN130463
30464,PAY030464,30464,2024-11-21,Cash,Refunded,29850.78,TXN130464
30465,PAY030465,30465,2024-08-09,Cash,Pending,72387.62,TXN130465
30466,PAY030466,30466,2023-03-31,Cash,Pending,75373.35,TXN130466
30467,PAY030467,30467,2023-03-06,UPI,Refunded,31674.66,TXN130467
30468,PAY030468,30468,2024-11-20,Debit Card,Refunded,18734.12,TXN130468
